screen_name,tweet,created_at
realDonaldTrump,Sean (@SeanParnellUSA) has my Complete and Total Endorsement! #PA17 https://t.co/GxLuWGBmnx,5/22/2020 23:36
realDonaldTrump,"Congressman Mike Kelly (@MikeKellyforPA) is an incredible advocate for Pennsylvania! He fights to Lower your Taxes, Create Jobs, Protect our Borders, and Defend the Second Amendment. Mike has my Complete and Total Endorsement! #PA16 https://t.co/6ckib4Ot0J",5/22/2020 23:35
realDonaldTrump,"Congressman Fred Keller (@VoteFredKeller) has been doing a phenomenal job in Congress since his special election! He strongly supports our Vets, Small Businesses, Workers, and the Second Amendment. Fred has my Complete and Total Endorsement! #PA12 https://t.co/MVFFDEqlr2",5/22/2020 23:34
realDonaldTrump,"Congressman Glenn “GT” Thompson (@GT_TeamGT) is a hard worker for Pennsylvania! The ""Dean of the Delegation"", he strongly supports our incredible Farmers, Vets and the Second Amendment. “GT” has my Complete and Total Endorsement! #PA15 https://t.co/MqR3PQVf66",5/22/2020 23:34
realDonaldTrump,"Congressman Scott Perry (@PatriotsPerry) is an incredible fighter for Pennsylvania! He served our country as an Army General and now he fights for our Seniors, Vets, Military, and the Second Amendment. Scott has my Complete and Total Endorsement! #PA10 https://t.co/JUnTgdMyCN",5/22/2020 23:31
realDonaldTrump,"Congressman Lloyd Smucker (@LloydSmuckerPA) is working hard for the people of Pennsylvania! Lloyd strongly supports the Second Amendment, and he’s fighting for our incredible Workers, Military and Vets. Lloyd has my Complete and Total Endorsement! #PA11 https://t.co/R8BRrV6nOJ",5/22/2020 23:25
realDonaldTrump,"Congressman Dan Meuser (@Meuser4Congress) is a tremendous advocate for Pennsylvania! Dan loves our Military, Vets and the Second Amendment – a real supporter of our #MAGA agenda. Dan has my Complete and Total Endorsement! #PA09
https://t.co/C89n16rAxK",5/22/2020 23:13
realDonaldTrump,"Lisa Scheller (@SchellerforPA) will fight for the incredible people of Pennsylvania in Congress! She strongly supports our Military, Vets, Small Businesses and the Second Amendment. Lisa has my Complete and Total Endorsement! #PA07
https://t.co/VMYjdtKMPg",5/22/2020 23:12
realDonaldTrump,"David Young (@YoungForIowa) is a champion for Iowa! He helped us pass the Trump Tax Cuts and he will always fight for our Small Businesses, Military, the Second Amendment and our Great Farmers! David has my Complete &amp; Total Endorsement! #IA03 https://t.co/uUjvZvLN8h",5/22/2020 23:12
realDonaldTrump,"Ashley Hinson (@hinsonashley) will be a tremendous advocate for the People of Iowa! She will fight for our Military, Vets, Small Businesses, &amp; our Incredible Farmers—a true supporter of our #MAGA Agenda! Ashley has my Complete and Total Endorsement! #IA01 https://t.co/CDBLsMEknS",5/22/2020 23:11
realDonaldTrump,"3 years ago, after Jeff Sessions recused himself, the Fraudulent Mueller Scam began. Alabama, do not trust Jeff Sessions. He let our Country down. That’s why I endorsed Coach Tommy Tuberville (@TTuberville), the true supporter of our #MAGA agenda! https://t.co/pCi7jftce2 https://t.co/sAn1VbxNwc",5/22/2020 23:10
realDonaldTrump,"....beginning, was forced to apologize (Fake News!) after the seriously wrong call of the 2016 Election, and is now willing to write anything, even if not truthful. He laughs at his boss, Publisher A.G. Sulzberger, and I laugh at them all. The @nytimes is a total mess!",5/22/2020 22:46
realDonaldTrump,".@deanbaquet is to be seriously respected. He has long been considered one of the dumbest men in the world of journalism, and he became Executive Editor of the Failing New York Times. Not easy to do. He has given up on “figuring Trump out”. Called it all wrong from the....",5/22/2020 22:46
realDonaldTrump,https://t.co/eXqtvBsSJw,5/22/2020 22:38
realDonaldTrump,$49.8M is on its way to @DallasLoveField Airport to aid in economic recovery. This Federal funding will support aviation in the Dallas area &amp; keep aviation workers on the job &amp; commerce moving at one of our important medium hub airports. Proud to support our friends in Dallas!,5/22/2020 22:31
realDonaldTrump,I am proud to announce that the Maryland Aviation Administration (@MdAviation) will receive $87.8M in CARES Act Airport Grants funding to support aviation and keep commerce moving at this important gateway to the U.S. Capital Region. Very important for economic recovery!,5/22/2020 22:29
realDonaldTrump,"HARRIS IS A GREAT AMERICAN! 
https://t.co/cfvCPltijX",5/22/2020 20:22
realDonaldTrump,"Joe Biden’s comments are the most arrogant and condescending thing I’ve heard in a very long time. I am offended, but not surprised. https://t.co/aXiVF6oAwc",5/22/2020 20:15
realDonaldTrump,THANK YOU! #RollingToRemember https://t.co/JswZQq3cKO https://t.co/7zZUZXOojz,5/22/2020 19:46
realDonaldTrump,LIVE: President @realDonaldTrump holds a press briefing https://t.co/CIeEOpMXmU,5/22/2020 17:48
realDonaldTrump,Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watching what has happened to this once beautiful creation!,5/22/2020 14:44
realDonaldTrump,.@FoxNews should fire their Fake Pollster. Never had a good Fox Poll! https://t.co/joHfkQwd9L,5/22/2020 14:39
realDonaldTrump,96% Approval Rating in the Republican Party. Thank you!,5/22/2020 5:13
realDonaldTrump,Thank you! https://t.co/uMMf9xXQLZ,5/22/2020 5:13
realDonaldTrump,https://t.co/3HMutqPH7J https://t.co/nkO5Vd2T3Y,5/22/2020 4:31
realDonaldTrump,"Do nothing A.G. of the Great State of Michigan, Dana Nessel, should not be taking her anger and stupidity out on Ford Motor - they might get upset with you and leave the state, like so many other companies have - until I came along and brought business back to Michigan. JOBS!",5/22/2020 3:20
realDonaldTrump,"The Wacky Do Nothing Attorney General of Michigan, Dana Nessel, is viciously threatening Ford Motor Company for the fact that I inspected a Ventilator plant without a mask. Not their fault, &amp; I did put on a mask. No wonder many auto companies left Michigan, until I came along!",5/22/2020 3:14
realDonaldTrump,"“As one grateful nation, we proclaim: God bless our health care workers!” - @realDonaldTrump in Michigan https://t.co/b10BkiMCSM",5/22/2020 2:45
realDonaldTrump,"""One of the main reasons @realdonaldtrump got elected in the first place was Barack Obama"" #TheFive https://t.co/yg0i5x9gpC",5/22/2020 2:44
realDonaldTrump,No Voter Fraud! https://t.co/1hyr8jehFm,5/22/2020 2:43
realDonaldTrump,USA will be bigger and stronger than ever before! https://t.co/R5vvAAoj1P,5/22/2020 2:40
realDonaldTrump,"Is this even possible to believe? Can this be for real? Where is this nursing home, how is the victim doing?",5/22/2020 2:29
realDonaldTrump,"First lady Melania Trump thanked students for helping to keep the country safe and acknowledged recent changes they’ve had to make.

“Please know that the President and I are with you during these challenging times and will do everything we can do to support you."" #CNNTownHall https://t.co/XnkIqInEMw",5/22/2020 2:20
realDonaldTrump,"“President Trump is leading Joe Biden (D) in the battleground state of Pennsylvania 50.2 percent to 45.5 percent...This is significant, as it reflects a 4.7 percent jump from the previous survey.” https://t.co/wb0deC8LQh",5/22/2020 2:15
realDonaldTrump,96% Approval Rating in the Republican Party. Thank you!,5/22/2020 1:34
realDonaldTrump,https://t.co/0q33fvaOS6,5/22/2020 1:25
realDonaldTrump,"House Democrats held another fake #coronavirus hearing today. 

Their own witness agreed that it’s time to go back to work. 

Enough partisan games. Open the economy! https://t.co/fnSgFXDEXz",5/22/2020 1:24
realDonaldTrump,DOJ: Democrats Paid Pennsylvania Election Officials to Stuff Ballot Box https://t.co/cmFQeWhVEe via @BreitbartNews,5/22/2020 1:23
realDonaldTrump,Big day for JUSTICE. Congratulations John! https://t.co/iyCpcaqmmG,5/22/2020 1:23
realDonaldTrump,Take a look inside the cockpit of the @BlueAngels as they zoom over the USS Harry S. Truman! https://t.co/RTpapzaE9h,5/22/2020 1:17
realDonaldTrump,Wow! https://t.co/fjngaMPrzb,5/22/2020 1:17
realDonaldTrump,THANK YOU! #MAGA https://t.co/hqyNTNoVHi,5/22/2020 1:04
realDonaldTrump,https://t.co/0q33fvaOS6,5/22/2020 0:14
realDonaldTrump,"New @CNBC poll in key electoral states....

5,408 likely voters: AZ, FL, MI, NC, PA, WI.

@realDonaldTrump leads @JoeBiden 48% to 46%

Trump job approval: 50%

Trump is +11% over Biden on the ECONOMY!",5/22/2020 0:02
realDonaldTrump,"....On Monday, the flags will be at half-staff in honor of the men and women in our Military who have made the Ultimate Sacrifice for our Nation.",5/21/2020 22:41
realDonaldTrump,I will be lowering the flags on all Federal Buildings and National Monuments to half-staff over the next three days in memory of the Americans we have lost to the CoronaVirus....,5/21/2020 22:41
realDonaldTrump,"Another $298M heading to @MTA, adding up to over $2B in federal funding from @USDOT so far, part of the $3.9B total from the CARES Act. This is critical to keeping essential personnel moving and aiding metro NYC in recovery. We are here for the people of New York!",5/21/2020 22:34
realDonaldTrump,https://t.co/maLSpL5zuK,5/21/2020 22:27
realDonaldTrump,https://t.co/pAC6D3uhDA,5/21/2020 22:26
realDonaldTrump,We send our love to all those affected by the flooding near Midland. https://t.co/bjSfv0gSOD,5/21/2020 21:16
realDonaldTrump,"President @realDonaldTrump is at @Ford's Rawsonville Plant!

America's workers make our Nation proud! <U+0001F1FA><U+0001F1F8> https://t.co/XrOLd14mQ8",5/21/2020 21:15
realDonaldTrump,LIVE: POTUS Delivers Remarks at Ford Rawsonville Components Plant https://t.co/n9lFMmd6eV,5/21/2020 21:15
realDonaldTrump,DOJ: Democrats Paid Pennsylvania Election Officials to Stuff Ballot Box https://t.co/cmFQeWhVEe via @BreitbartNews,5/21/2020 18:43
realDonaldTrump,"....Hahn, Richard Goodstein, Donna Brazile, Niel Cavuto, and many others. They repeat the worst of the Democrat speaking points, and lies. All of the good is totally nullified, and more. Net Result = BAD! CNN &amp; MSDNC are all in for the Do Nothing Democrats! Fox WAS Great!",5/21/2020 18:30
realDonaldTrump,"Many will disagree, but @FoxNews is doing nothing to help Republicans, and me, get re-elected on November 3rd. Sure, there are some truly GREAT people on Fox, but you also have some real “garbage” littered all over the network, people like Dummy Juan Williams, Schumerite Chris...",5/21/2020 18:30
realDonaldTrump,Just departed the @WhiteHouse for the Great State of Michigan! https://t.co/qPX8OY5Pou,5/21/2020 17:29
realDonaldTrump,"China is on a massive disinformation campaign because they are desperate to have Sleepy Joe Biden win the presidential race so they can continue to rip-off the United States, as they have done for decades, until I came along!",5/21/2020 13:35
realDonaldTrump,"President @realDonaldTrump has negotiated better trade deals that brought back American jobs and American manufacturing. 

Promise Made, Promise Kept <U+0001F1FA><U+0001F1F8> https://t.co/8hHr9fR5y0",5/21/2020 4:59
realDonaldTrump,"White House Press Secretary @KayleighMcEnany: President @realDonaldTrump’s public-private partnership is DELIVERING!

<U+2705>Over 130 million N95 masks
<U+2705>Half a billion surgical masks
<U+2705>Nearly 18 million face shields
<U+2705>12 billion gloves https://t.co/bkKDriGVew",5/21/2020 4:59
realDonaldTrump,"Why did Susan Rice need to send herself an email telling herself that Obama said the Flynn issue was being handled ""by the book"" three different times?

Is that something someone doing everything ""by the book"" would really need to do?

<U+0001F914>",5/21/2020 4:56
realDonaldTrump,RT if President Trump should withhold federal funds to states that try to STEAL our elections with voter fraud!,5/21/2020 4:56
realDonaldTrump,Wow! https://t.co/fjngaMPrzb,5/21/2020 4:28
realDonaldTrump,"Sweden becomes country with highest coronavirus death rate per capita
https://t.co/YL7II8MGXC",5/21/2020 4:10
realDonaldTrump,"China is on a massive disinformation campaign because they are desperate to have Sleepy Joe Biden win the presidential race so they can continue to rip-off the United States, as they have done for decades, until I came along!",5/21/2020 1:37
realDonaldTrump,"....It all comes from the top. They could have easily stopped the plague, but they didn’t!",5/21/2020 1:36
realDonaldTrump,"Spokesman speaks stupidly on behalf of China, trying desperately to deflect the pain and carnage that their country spread throughout the world. Its disinformation and propaganda attack on the United States and Europe is a disgrace....",5/21/2020 1:36
realDonaldTrump,"....Together, we built the greatest economy in history. We will do it again – better than ever before!",5/21/2020 0:13
realDonaldTrump,"Great call with thousands of our Hispanic community, business, and faith leaders today. During this national trial, we have been uplifted by the grit, determination, prayers, and patriotism of Hispanic Americans....",5/21/2020 0:13
realDonaldTrump,https://t.co/tE21sk7MR3,5/20/2020 18:34
realDonaldTrump,https://t.co/l4StnpkZop,5/20/2020 18:34
realDonaldTrump,Michigan sends absentee ballot applications to 7.7 million people ahead of Primaries and the General Election. This was done illegally and without authorization by a rogue Secretary of State. I will ask to hold up funding to Michigan if they want to go down this Voter Fraud path!,5/20/2020 18:13
realDonaldTrump,"....beaten Sleepy Joe in a LANDSLIDE, every State, if these events didn’t happen. Even if Warren just dropped out, he would have easily won. Dems did it to him with Crooked Hillary and now, even more so...and Bernie doesn’t even complain. VOTE for Trump on TRADE, better than BS!",5/20/2020 15:10
realDonaldTrump,"Crazy Bernie Sanders is not a fighter. He gives up too easy! The Dem establishment gets Alfred E. Newman (Mayor Pete) &amp; @amyklobuchar to quit &amp; endorse Sleepy Joe BEFORE Super Tuesday, &amp; gets Pocahontas to stay in the race, taking thousands of votes from Bernie. He would have....",5/20/2020 15:10
realDonaldTrump,"Congratulations to my daughter, Tiffany, on graduating from Georgetown Law. Great student, great school. Just what I need is a lawyer in the family. Proud of you Tiff!",5/20/2020 14:42
realDonaldTrump,"The Tulsa, Oklahoma area has been approved for a transportation loan from the @USDOT of up to $120M to help expand highway on the Gilcrease Expressway West Project. This will mean less congestion and faster routes to popular spots! @GovStitt",5/20/2020 14:42
realDonaldTrump,"We have sent our best Military &amp; @FEMA Teams, already there. Governor must now “set you free” to help. Will be with you soon! https://t.co/cuG1YacPdx",5/20/2020 14:36
realDonaldTrump,"Great news for the Dallas area! Dallas Area Rapid Transit (DART) will be receiving $229M in funding to keep front line workers, and the many riders that depend on transit, employed and safe. This will be critical to economic recovery! @GregAbbott_TX @dartmedia",5/20/2020 14:35
realDonaldTrump,"My team is closely monitoring the flooding in Central Michigan – Stay SAFE and listen to local officials. Our brave First Responders are once again stepping up to serve their fellow citizens, THANK YOU!",5/20/2020 14:29
realDonaldTrump,"Now that our Country is “Transitioning back to Greatness”, I am considering rescheduling the G-7, on the same or similar date, in Washington, D.C., at the legendary Camp David. The other members are also beginning their COMEBACK. It would be a great sign to all - normalization!",5/20/2020 14:23
realDonaldTrump,"State of Nevada “thinks” that they can send out illegal vote by mail ballots, creating a great Voter Fraud scenario for the State and the U.S. They can’t! If they do, “I think” I can hold up funds to the State. Sorry, but you must not cheat in elections. @RussVought45 @USTreasury",5/20/2020 13:11
realDonaldTrump,"Some wacko in China just released a statement blaming everybody other than China for the Virus which has now killed hundreds of thousands of people. Please explain to this dope that it was the “incompetence of China”, and nothing else, that did this mass Worldwide killing!",5/20/2020 12:35
realDonaldTrump,"....Roger Stone has been treated very unfairly. How about that jury Forewoman, does anybody think that was fair. DISGRACEFUL! Stay tuned.  @FoxNews And guys like Low Ratings Psycho Joe Scarborough are allowed to walk the streets? Open Cold Case!",5/20/2020 12:19
realDonaldTrump,"“I said NO to a deal, Lou. If I would be willing to re-remember......they would recommend no jail time, &amp; I said NO. This President needs to be re-elected, Lou. One of the greatest Presidents in my lifetime. I would never give false testimony against him.” Roger Stone @LouDobbs..",5/20/2020 12:19
realDonaldTrump,Consistently great reporting by Elizabeth MacDonald of @FoxBusiness. She really understands OBAMAGATE!,5/20/2020 4:53
realDonaldTrump,"The Flynn case is fast becoming a case of gross judicial overreach as the court appears to assume both judicial and executive powers. Sullivan can disagree with the exercise of prosecutorial discretion, but he cannot substitute his own judgment for it. https://t.co/RqdakbmDui",5/20/2020 4:46
realDonaldTrump,YES! https://t.co/1QEgo7MdTe,5/20/2020 4:37
realDonaldTrump,"A really great woman, and what a job she is doing! https://t.co/MSCOqbAH5Q",5/20/2020 4:33
realDonaldTrump,"From @WSJopinion: The use of the Foreign Intelligence Surveillance Act against so many U.S. citizens presents a fundamental threat to civil liberties, writes @bakeassociates https://t.co/842EGyAKjR",5/20/2020 4:26
realDonaldTrump,Come on man... Seriously? <U+0001F926> https://t.co/vsoOoAFXyK,5/20/2020 4:26
realDonaldTrump,Susan Rice knew exactly what she was doing. That’s why she wrote herself emails in a desperate attempt to cover her tracks.,5/20/2020 4:25
realDonaldTrump,The Fake News knows this. Thanks Katie! https://t.co/bUbgAylOcB,5/20/2020 4:24
realDonaldTrump,"Exclusive: Former Acting AG Whitaker's New Book Gives Insider Details About How the DOJ Tried to Subvert Trump

https://t.co/buE5oFKiDA",5/20/2020 4:23
realDonaldTrump,"This is a fabulous resource.
 https://t.co/3rmTYcqVfa",5/20/2020 4:23
realDonaldTrump,"James Comey already admitted the manner in which he set up the FBI meeting with General Flynn was deliberately not done by the book.  So why would anyone believe Susan Rice’s odd, CYA, last-day memo to herself?",5/20/2020 4:21
realDonaldTrump,"All civil libertarians who care about non partisan justice should support a new trial for Roger Stone based on this new information about a biased juror.  Let’s hear from real, non partisan, civil libertarians.  https://t.co/3jDQ6Kbjuo",5/20/2020 4:19
realDonaldTrump,"Flynn Was Innocent All Along: He Was Pressured to Plead Guilty
 https://t.co/fPLtx1s7QW",5/20/2020 4:18
realDonaldTrump,The ACLU’s Absurd Title IX Lawsuit - our @NRO editorial ... https://t.co/xX2XkN6Y1z,5/20/2020 4:17
realDonaldTrump,"Rice tried to protect Obama, blame Comey for withholding intelligence from Flynn &amp; Trump team - my <U+2066>@FoxNews<U+2069> <U+2066>@FoxNewsOpinion<U+2069> column...

https://t.co/j0ZX4TGwIU",5/20/2020 4:16
realDonaldTrump,"What clueless libs, &amp; media activists, are completely missing in this crisis is that trust in govt has been decimated. People are waking up to the reality of government. It’s a self-serving enterprise populated with power-hungry individuals acting in their interests, not yours.",5/20/2020 4:14
realDonaldTrump,"Graham Asks Grenell, Barr To Reveal Other 'Unmasked' Trump Officials https://t.co/PTmJt12Qyw",5/20/2020 4:13
realDonaldTrump,They got caught. Some very nervous criminals out there. Thank you Ted! https://t.co/iDgxTokCwJ,5/20/2020 4:12
realDonaldTrump,Thank you! https://t.co/OGJgaL6A7v,5/20/2020 4:10
realDonaldTrump,"President @realDonaldTrump needs to retweet this video of Susan Rice lying through her teeth about unmasking. 
https://t.co/REIBkUnSWM",5/20/2020 4:09
realDonaldTrump,This guy sums it up perfectly.  @myfoxboston https://t.co/lP1WgQj1aD,5/20/2020 4:05
realDonaldTrump,My favorite maga couple!!! Y’all don’t know these people off social media so you don’t know they’re as real as they are online. https://t.co/T2zTXMEw0K,5/20/2020 3:57
realDonaldTrump,"Thanks. Sleepy Joe has given you nothing, and never will! https://t.co/aY4ccNVyMI",5/20/2020 3:57
realDonaldTrump,Thank you Emily! https://t.co/Owc3mV9HP7,5/20/2020 3:32
realDonaldTrump,"The Obama-Biden Administration had NO indication that General Flynn did anything wrong. 

But they spied on him anyways! https://t.co/7KxEhDKdfp",5/20/2020 2:31
realDonaldTrump,So true. OBAMAGATE! https://t.co/iDgxTokCwJ,5/20/2020 2:31
realDonaldTrump,.@foxandfriends trounces Morning Psycho (MSDNC) in the Ratings!,5/20/2020 2:30
realDonaldTrump,https://t.co/LQvPt19b8V,5/20/2020 2:28
realDonaldTrump,Where is Christopher Wray? https://t.co/XLQGPnBaB2,5/20/2020 2:28
realDonaldTrump,https://t.co/Lwcyq5Pgpq,5/20/2020 2:28
realDonaldTrump,https://t.co/5CHnYYVmB1,5/20/2020 2:28
realDonaldTrump,https://t.co/MxwXbIjDyS,5/20/2020 2:28
realDonaldTrump,"April 2020: The Trump Administration isn’t doing enough when it comes to #coronavirus testing! 

May 2020: We now have too many tests, and not enough people to take them. 

Amazing. 
https://t.co/IY4K5PrBju",5/20/2020 2:27
realDonaldTrump,LIVE: President @realDonaldTrump holds a Cabinet meeting https://t.co/6QgsRVWTgG,5/19/2020 19:15
realDonaldTrump,THANK YOU @SenateGOP! https://t.co/wbgqxD6TPR,5/19/2020 18:50
realDonaldTrump,".@realDonaldTrump authorized @USDA to ensure our patriotic farmers, ranchers, and producers are supported. We are moving quickly to open applications to get payments out the door and into the pockets of farmers. 
More HERE: https://t.co/wOsxqMf81g https://t.co/pbqY7cWgvg",5/19/2020 18:29
realDonaldTrump,"""Farmers across America are very appreciative, Mr. President, of what you've done,"" says @ZippyDuvall, president of @FarmBureau. 

""We appreciate when we're going through difficult times, that you stand behind us."" https://t.co/J77zVkD1Hu",5/19/2020 18:29
realDonaldTrump,"President @realDonaldTrump is announcing major action to support our Nation's farmers, ranchers, and growers! https://t.co/x6lMwfO26S",5/19/2020 18:29
realDonaldTrump,“The Massive Trump Coronavirus Supply Effort that the Media Loves to Hate” @RichLowry https://t.co/VChm4ELmKZ,5/19/2020 16:49
realDonaldTrump,"I am pleased to announce that the Seattle area’s @SoundTransit will receive over $166M in federal funds from @USDOT to help keep the transit system open &amp; operational, helping get people to work or make necessary trips. These funds help replace lost fare revenue, very important!",5/19/2020 16:36
realDonaldTrump,I am proud to announce the Portland Area’s @trimet will receive over $184M in federal funds to support continued operations of their transit system. This will keep workers on the job and help the economic recovery by ensuring reliable transportation!,5/19/2020 16:26
realDonaldTrump,I am proud to announce the San Francisco Bay Area will receive over $700M in federal funds to support continued operations and support workers at @flySFO Intl Airport and for transit on @sfmta_muni &amp; @SFBart. This money will aid in economic recovery!,5/19/2020 16:25
realDonaldTrump,"DC’s @WMATA system is getting over $876M, a big boost to stay open &amp; operating! The federal funds will keep workers paid &amp; buses &amp; trains running on a limited schedule as they are needed for essential trips. Good news for those who rely on transit! Congrats to @MayorBowser &amp; all!",5/19/2020 16:22
realDonaldTrump,.@foxandfriends trounces Morning Psycho (MSDNC) in the Ratings!,5/19/2020 13:29
realDonaldTrump,This is the letter sent to Dr. Tedros of the World Health Organization. It is self-explanatory! https://t.co/pF2kzPUpDv,5/19/2020 2:55
realDonaldTrump,".@FoxNews is no longer the same. We miss the great Roger Ailes. You have more anti-Trump people, by far, than ever before. Looking for a new outlet! https://t.co/jXxsF0flUM",5/19/2020 1:59
realDonaldTrump,"Fox News on hydroxychloroquine in the last two days:

Neil Cavuto: It’ll kill you!!!

Laura Ingraham: Take it! Take it! Take it!

 https://t.co/CrmnmXKKrI",5/19/2020 1:49
realDonaldTrump,Cavuto’s losing to CNN. Can’t imagine why. What an asshole. https://t.co/v3A0x7dUKN,5/19/2020 1:47
realDonaldTrump,"Hard to Believe Cavuto is this foolish &amp; gullible. The VA study he quotes is total fraud conducted on only very old, sick patients already too far gone. And no zinc used. Zinc is the key. Great job @realDonaldTrump. U light the way! Wake up the dummies. 
https://t.co/PWotpgoaM3",5/19/2020 1:45
realDonaldTrump,https://t.co/LQvPt19b8V,5/19/2020 0:33
realDonaldTrump,https://t.co/Lwcyq5Pgpq,5/19/2020 0:26
realDonaldTrump,https://t.co/5CHnYYVmB1,5/19/2020 0:21
realDonaldTrump,https://t.co/MxwXbIjDyS,5/19/2020 0:15
realDonaldTrump,"A fantastic new book, “American Crusade” written by a Great American Patriot, @PeteHegseth — is available tomorrow! Hear more about it as he joins @SeanHannity tonight at 9:00pmE and @foxandfriends tomorrow morning at 8:30amE. Get your copy today! https://t.co/MsGVgODwVU",5/18/2020 23:41
realDonaldTrump,Today we commemorate the 100th Anniversary of the birth of Saint John Paul II. HAPPY BIRTHDAY! https://t.co/v7y0r1oSDh,5/18/2020 22:40
realDonaldTrump,LIVE: President @realDonaldTrump holds a roundtable https://t.co/d5Wbjle5BB,5/18/2020 18:49
realDonaldTrump,OIL (ENERGY) IS BACK!!!!,5/18/2020 15:01
realDonaldTrump,LOSER! https://t.co/p5imhMJqS1,5/18/2020 14:55
realDonaldTrump,Sleepy Joe  is wrong again! https://t.co/BffAhzSDdi,5/18/2020 14:45
realDonaldTrump,"So the so-called HHS Whistleblower was against HYDROXYCHLOROQUINE. Then why did he make, and sign, an emergency use authorization? @NorahODonnell said, “He shared his concerns with a reporter.” In other words, he LEAKED. A dumb @60Minutes hit job on a grandstanding Never Trumper!",5/18/2020 14:44
realDonaldTrump,We are with them! https://t.co/H7DRHXPJYb,5/18/2020 14:41
realDonaldTrump,".....mixed about even wanting us to get out. They make a fortune $$$ by having us stay, and except at the beginning, we never really fought to win. We are more of a police force than the mighty military that we are, especially now as rebuilt. No, I am not acting impulsively!",5/18/2020 14:39
realDonaldTrump,"The Wall Street Journal Editorial states that it doesn’t want me to act in an “impulsive” manner in Afghanistan. Could somebody please explain to them that we have been there for 19 years, and while soldier counts are way down now, hardly impulsive. Besides, the Taliban is.....",5/18/2020 14:39
realDonaldTrump,"Wow! The Front Page @washingtonpost Headline reads, “A BOOST IN TESTS, BUT LACK OF TAKERS.” We have done a great job on Ventilators, Testing, and everything else. Were left little by Obama. Over 11 million tests, and going up fast. More than all countries in the world, combined.",5/18/2020 12:47
realDonaldTrump,TRANSITION TO GREATNESS,5/18/2020 12:39
realDonaldTrump,REOPEN OUR COUNTRY!,5/18/2020 12:38
realDonaldTrump,100% correct! https://t.co/ijkl89Q5Xj,5/18/2020 12:34
realDonaldTrump,I think that is a great compliment. Thank you James! https://t.co/8ZfHD4LjT1,5/18/2020 12:34
realDonaldTrump,A CNN Faker! https://t.co/boSTXeIWcU,5/18/2020 12:33
realDonaldTrump,"The number of Coronavirus cases is strongly trending downward throughout the United States, with few exceptions. Very good news, indeed!",5/18/2020 12:33
realDonaldTrump,Wall is going up fast. 184 miles as of today! https://t.co/oVWldDzAfQ,5/18/2020 12:33
realDonaldTrump,"The Obama Administration is turning out to be one of the most corrupt and incompetent in U.S. history. Remember, he and Sleepy Joe are the reasons I am in the White House!!!",5/18/2020 12:32
realDonaldTrump,Lacy will do a great job. Omar is a corrupt disaster! https://t.co/hxhrMrWXOJ,5/18/2020 12:32
realDonaldTrump,Yes! https://t.co/kYjgTlFO5y,5/18/2020 12:31
realDonaldTrump,"True, except to the Fake News Media and a former president who didn’t have a clue! https://t.co/srDQVIKZlB",5/18/2020 12:30
realDonaldTrump,"President Trump returning to the White House on Marine One, from Camp David.... https://t.co/6Qw8adJ7TL",5/18/2020 12:29
realDonaldTrump,This is unbelievable! https://t.co/R1FCUnnzXz,5/18/2020 12:28
realDonaldTrump,MAGA crowds are bigger than ever! https://t.co/zKxoTBw02v,5/18/2020 12:26
realDonaldTrump,"This love of Country went all over. They hate Fake News, and so do I! https://t.co/b4HM0C298h",5/18/2020 12:24
realDonaldTrump,This picture seems like just yesterday when Ronald recieved the Congressional Medal of Honor. What a man! https://t.co/77AzHrrOZC,5/18/2020 12:22
realDonaldTrump,"....This whole Whistleblower racket needs to be looked at very closely, it is causing great injustice &amp; harm. I hope you are listening @SenSusanCollins  I also hope that Shari Redstone will take a look at her poorly performing gang. She knows how to make things right!",5/18/2020 2:15
realDonaldTrump,"....spews lies. @60Minutes report was incorrect, which they couldn’t care less about. Fake News! I don’t know this guy, never met him, but don’t like what I see. How can a creep like this show up to work tomorrow &amp; report to @SecAzar, his boss, after trashing him on T.V.?....",5/18/2020 2:15
realDonaldTrump,".@60Minutes &amp; third place anchor, @NorahODonnell, are doing everything in their power to demean our Country, much to the benefit of the Radical Left Democrats. Tonight they put on yet another Fake “Whistleblower”, a disgruntled employee who supports Dems, fabricates stories, &amp;...",5/18/2020 2:15
realDonaldTrump,Enjoy the campaign Joe! https://t.co/OnvnD798am,5/18/2020 1:04
realDonaldTrump,Great job Peter! https://t.co/k9UuJr4JIM,5/18/2020 0:49
realDonaldTrump,100% correct! https://t.co/ijkl89Q5Xj,5/18/2020 0:48
realDonaldTrump,"Obama’s FBI did not break rules or policies. They broke laws. 

They did not make mistakes.
They committed crimes.",5/18/2020 0:47
realDonaldTrump,Watch @marklevinshow tonight on @FoxNews. He covers the Russia Hoax and all of the other criminality that came from the Obama Administration They got caught! A repeat later in evening. Really something.,5/18/2020 0:38
realDonaldTrump,"If Democrat ideas are so great, why do they need to commit voter fraud to win?",5/17/2020 23:11
realDonaldTrump,I think that is a great compliment. Thank you James! https://t.co/8ZfHD4LjT1,5/17/2020 23:10
realDonaldTrump,"They, and the Lamestream Media (including Jake), have spent 3 1/2 years illegally smearing me. They got caught! https://t.co/J7tOWPGkUK",5/17/2020 23:09
